test_id	path_number	path	min_usage	max_usage	usage_span	min_cell_type	max_cell_type	n_dominant_paths	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr	dominant_path_switch
ENSMUSG00000015968.19:B3	2	Path 2	0.0697363697516505	0.1912512639200997	0.1215148941684492	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000015968.19:B3	ENSMUSG00000015968.19	Cacna1d	cassette exon	cassette exon	chr14	-	[29852073, 29852161]	[29864504, 29864674]	2	[[], [[29858997, 29859081]]]	3	12.05353519562006	9.614460148062688e-05	0.0009589405456861	False
ENSMUSG00000045103.20:B1	2	Path 2	0.01824221953623503	0.13971889051426295	0.12147667097802792	EX_cortical	ASC	1	ENSMUSG00000045103.20:B1	ENSMUSG00000045103.20	Dmd	alternative first region		chrX	+		[84097576, 84097638]	2	[[[81992508, 81992753], [82180233, 82180295], [82389867, 82389960], [82395031, 82395109], [82418664, 82418757], [82424790, 82424963], [82533432, 82533551], [82670867, 82671052], [82672172, 82672304], [82707653, 82707842], [82708653, 82708835], [82721884, 82722035], [82735373, 82735493], [82757708, 82757810], [82757905, 82758013], [82765473, 82765653], [82772926, 82773102], [82798982, 82799106], [82816140, 82816228], [82825134, 82825376], [82829740, 82829921], [82845852, 82845998], [82846911, 82847124], [82849731, 82849845], [82850941, 82851097], [82857080, 82857251], [82861737, 82861920], [82871560, 82871695], [82874025, 82874175], [82899311, 82899473], [82921652, 82921763], [82922081, 82922255], [82924884, 82925040], [82930668, 82930839], [82948553, 82948733], [82949594, 82949723], [82951986, 82952157], [82966072, 82966195], [82968457, 82968595], [82971450, 82971603], [82972408, 82972591], [82998568, 82998763], [83008274, 83008447], [83065870, 83066018], [83315557, 83315733], [83353404, 83353546], [83356082, 83356232], [83416988, 83417153], [83469313, 83469415], [83475489, 83475598], [83517739, 83517972], [83575479, 83575597], [83619165, 83619377], [83642701, 83642856], [83690642, 83690832], [83817187, 83817360], [83825524, 83825681], [83860903, 83861024], [83861632, 83861901], [83892253, 83892400], [83987750, 83987829], [84018310, 84018371]], [[84092018, 84092065]]]	7	51.89409497459586	0.000223164472216	0.0010655654826185	False
ENSMUSG00000040035.15:B1	1	Path 1	0.12856202225392666	0.24988927423912127	0.12132725198519462	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000040035.15:B1	ENSMUSG00000040035.15	Disp2	alternative first region	alternative acceptor; cassette exon	chr2	+		[118610222, 118610410]	3	[[], [[118610199, 118610222]], [[118610202, 118610222]]]	3	16.912738126337235	0.0013639181649101	0.0046714197148171	False
ENSMUSG00000040785.20:B1	2	Path 2	0.7659431643550021	0.8872626287667598	0.12131946441175767	ODC	EX_cerebellum_granule	1	ENSMUSG00000040785.20:B1	ENSMUSG00000040785.20	Ttc3	whole-gene complex		chr16	+			4	[[[94171476, 94171720], [94184770, 94184925], [94185204, 94185247], [94185642, 94185793], [94186194, 94186282], [94188195, 94188249], [94189123, 94189244], [94191060, 94191146], [94192873, 94192968], [94193970, 94194033], [94204172, 94204227], [94209412, 94209575], [94210542, 94210588], [94211691, 94211815], [94212918, 94212982], [94216807, 94216868], [94217140, 94217225], [94219465, 94219600], [94220256, 94220337], [94221106, 94221219], [94223085, 94223206], [94224923, 94225046], [94225945, 94226047], [94227009, 94227102], [94227624, 94227689], [94228649, 94228786], [94230217, 94230544], [94232646, 94232898], [94233974, 94234021], [94235174, 94235231], [94236334, 94236405], [94240043, 94240208], [94243329, 94244350], [94245343, 94245409], [94248857, 94249007], [94251878, 94252018], [94253822, 94253891], [94255285, 94255382], [94257569, 94257670], [94258179, 94258270], [94258789, 94258891], [94260620, 94260961], [94263080, 94263207], [94263354, 94263489], [94267761, 94267854], [94268784, 94270079]], [[94171650, 94171720], [94204172, 94204227], [94209412, 94209575], [94210542, 94210588], [94211691, 94211815], [94212918, 94212982], [94216807, 94216868], [94217140, 94217225], [94220256, 94220337], [94221106, 94221219], [94223085, 94223206], [94224923, 94225046], [94225945, 94226047], [94227009, 94227102], [94227624, 94227689], [94228649, 94228786], [94230217, 94230544], [94232646, 94232898], [94233974, 94234021], [94235174, 94235231], [94236334, 94236405], [94240043, 94240208], [94243329, 94244350], [94245343, 94245409], [94248857, 94249007], [94251878, 94252018], [94253822, 94253891], [94255285, 94255382], [94257569, 94257670], [94258179, 94258270], [94258789, 94258891], [94260620, 94260961], [94263080, 94263207], [94263354, 94263489], [94267761, 94267854], [94268784, 94270202]], [[94171656, 94171720], [94184770, 94184925], [94185204, 94185247], [94185642, 94185793], [94186194, 94186282], [94188195, 94188249], [94189123, 94189244], [94191060, 94191146], [94192873, 94192968], [94193970, 94194033], [94195193, 94198054]], [[94181599, 94182312], [94184770, 94184925], [94185204, 94185247], [94185642, 94185793], [94186194, 94186282], [94188195, 94188249], [94189123, 94189244], [94191060, 94191146], [94192873, 94192968], [94193970, 94194033], [94204172, 94204227], [94209412, 94209575], [94210542, 94210588], [94211691, 94211815], [94212918, 94212982], [94216807, 94216868], [94217140, 94217225], [94219465, 94219600], [94220256, 94220337], [94221106, 94221219], [94223085, 94223206], [94224923, 94225046], [94225945, 94226047], [94227009, 94227102], [94227624, 94227689], [94228649, 94228786], [94230217, 94230544], [94232646, 94232898], [94233974, 94234021], [94235174, 94235231], [94236334, 94236405], [94240043, 94240208], [94243329, 94244350], [94245343, 94245409], [94248857, 94249007], [94251878, 94252018], [94253822, 94253891], [94255285, 94255382], [94257569, 94257670], [94258179, 94258270], [94258789, 94258891], [94260620, 94260961], [94263080, 94263207], [94263354, 94263489], [94267761, 94267854], [94268784, 94270202]]]	10	402.53729413942057	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000030231.12:B1	2	Path 2	0.09119659456467667	0.21248507483730786	0.12128848027263119	EX_cortical	INH_midbrain	1	ENSMUSG00000030231.12:B1	ENSMUSG00000030231.12	Plekha5	alternative first region		chr6	+		[140470590, 140470674]	2	[[[140369779, 140369982], [140370102, 140370182], [140372223, 140372281]], [[140378714, 140378780]]]	4	19.4749393668042	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000030779.17:B1	3	Path 3	0.09828061069023009	0.2188759413478643	0.12059533065763423	ASC	INH_migrating_interneuron	1	ENSMUSG00000030779.17:B1	ENSMUSG00000030779.17	Rbbp6	alternative first region	alternative acceptor; cassette exon	chr7	+		[122570140, 122570350]	3	[[], [[122569786, 122570140]], [[122569922, 122570140]]]	5	52.911518036412495	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000052572.20:B1	1	Path 1	0.5661801106568459	0.6865385303837239	0.120358419726878	EX_cerebellum_granule	EX_cortical	1	ENSMUSG00000052572.20:B1	ENSMUSG00000052572.20	Dlg2	alternative first region	alternative acceptor	chr7	+		[91737769, 91737926]	4	[[[90739913, 90740256], [91098961, 91099123], [91382298, 91382352], [91459686, 91459737], [91521583, 91521708], [91549942, 91550112], [91589206, 91589343], [91614803, 91614948], [91617325, 91617464], [91646373, 91646529], [91690005, 91690074]], [[90739935, 90740256], [91098961, 91099123], [91382298, 91382352], [91459686, 91459737], [91521583, 91521708], [91549942, 91550112], [91589206, 91589343], [91614803, 91614948], [91617325, 91617464], [91646373, 91646529], [91690005, 91690074]], [[91360627, 91361006], [91459686, 91459737], [91521583, 91521708], [91549942, 91550112], [91589206, 91589343], [91614803, 91614948], [91617325, 91617464], [91690005, 91690074]], [[91711601, 91711667], [91715464, 91715614]]]	6	39.06982476585493	0.0060969800895493	0.0164277179114787	False
ENSMUSG00000003847.17:B1	2	Path 2	0.06860194973373057	0.1889590329862343	0.12035708325250372	ASC	INH_midbrain	1	ENSMUSG00000003847.17:B1	ENSMUSG00000003847.17	Nfat5	alternative first region		chr8	+		[108065440, 108065999]	3	[[[108020140, 108020530], [108022212, 108022266], [108051270, 108051396]], [[108020190, 108020530], [108051270, 108051396]], [[108065438, 108065440]]]	5	24.103436349061468	0.0125750214346956	0.0305124157700175	False
ENSMUSG00000031441.16:B1	1	Path 1	0.727492412391447	0.8474466295776679	0.1199542171862209	INH_medium_spiny	EX_cortical	1	ENSMUSG00000031441.16:B1	ENSMUSG00000031441.16	Atp11a	alternative first region	cassette exon	chr8	+		[12807015, 12807352]	2	[[], [[12807013, 12807015]]]	6	31.046138599141443	0.000197745699031	0.0010607984637779	False
ENSMUSG00000058153.16:B1	2	Path 2	0.7395784619553382	0.8595165836536832	0.11993812169834506	EX_hippocampus_granule	EX_cortical	1	ENSMUSG00000058153.16:B1	ENSMUSG00000058153.16	Sez6l	alternative first region	alternative acceptor; cassette exon	chr5	-	[112724637, 112724734]		4	[[], [[112724734, 112724841]], [[112724734, 112725043]], [[112724734, 112725051]]]	5	33.75471548289395	0.0065733066590454	0.0174604646079865	False
ENSMUSG00000022489.7:B1	2	Path 2	0.10653110245745981	0.22644299237771298	0.11991188992025317	EX_cerebellum_granule	INH_midbrain	1	ENSMUSG00000022489.7:B1	ENSMUSG00000022489.7	Pde1b	alternative first region		chr15	+		[103428375, 103428489]	2	[[[103411460, 103411799], [103411887, 103412010]], [[103423346, 103423848]]]	5	20.111050943699432	0.0003719776813391	0.0017268959191296	False
ENSMUSG00000024743.17:B3	1	Path 1	0.06933654216331439	0.18917864846040755	0.11984210629709316	EX_thalamus	EX_cerebellum_granule	1	ENSMUSG00000024743.17:B3	ENSMUSG00000024743.17	Syt7	alternative last region	cassette exon	chr19	+	[10425703, 10425808]		2	[[], [[10425808, 10430544]]]	8	54.04473668989352	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000030779.17:B2	1	Path 1	0.7759955107961682	0.8953939337112459	0.11939842291507763	INH_migrating_interneuron	ASC	1	ENSMUSG00000030779.17:B2	ENSMUSG00000030779.17	Rbbp6	cassette exon	cassette exon	chr7	+	[122577798, 122577835]	[122582185, 122582230]	2	[[], [[122577835, 122582185]]]	5	28.46776817657809	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000038453.18:B1	1	Path 1	0.06431375417309727	0.18306748387450353	0.11875372970140625	EX_cerebellum_granule	INH_midbrain	1	ENSMUSG00000038453.18:B1	ENSMUSG00000038453.18	Srcin1	alternative first region	alternative acceptor; mutually exclusive exons	chr11	-	[97427133, 97427332]		4	[[[97464621, 97464770], [97442502, 97442804], [97433359, 97433383], [97427869, 97428065]], [[97464621, 97464879], [97442502, 97442804], [97433359, 97433383], [97427869, 97428065]], [[97465793, 97466041], [97442502, 97442804], [97439705, 97439804], [97433359, 97433383], [97427869, 97428065]], [[97465793, 97466052], [97442502, 97442804], [97433359, 97433383], [97427869, 97428065]]]	7	172.2916624543703	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000040035.15:B2	2	Path 2	0.7380952058614042	0.8565183606337323	0.11842315477232812	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000040035.15:B2	ENSMUSG00000040035.15	Disp2	cassette exon	cassette exon	chr2	+	[118610222, 118610410]	[118616526, 118616856]	2	[[], [[118610410, 118610425]]]	3	8.59819113144734	0.0027881934429381	0.0087425572568184	False
ENSMUSG00000027692.17:B2	1	Path 1	0.6856363951548395	0.8039117511988559	0.1182753560440164	ASC	EX_hippocampus_granule	1	ENSMUSG00000027692.17:B2	ENSMUSG00000027692.17	Tnik	cassette exon	cassette exon	chr3	+	[28648170, 28648281]	[28650220, 28650409]	2	[[], [[28649055, 28649142]]]	7	47.3826119233439	0.000223164472216	0.0010655654826185	False
ENSMUSG00000051674.16:B1	2	Path 2	0.7121474306918171	0.8303805393016443	0.11823310860982728	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000051674.16:B1	ENSMUSG00000051674.16	Dcun1d4	alternative first region		chr5	+		[73668228, 73668299]	2	[[[73638342, 73638437], [73638550, 73638611]], [[73648375, 73648534]]]	4	14.77746665132958	0.0006299609424215	0.0023922397408375	False
ENSMUSG00000032479.16:B1	2	Path 2	0.4590160399296135	0.5768948998479333	0.11787885991831981	ASC	EX_cerebellum_granule	1	ENSMUSG00000032479.16:B1	ENSMUSG00000032479.16	Map4	whole-gene complex		chr9	+			3	[[[109760527, 109761008], [109807917, 109808159], [109828839, 109828908], [109855168, 109855291], [109856746, 109856860], [109861166, 109861301], [109863440, 109864574], [109865809, 109865923], [109892084, 109892191], [109893295, 109893517], [109896552, 109896736], [109897591, 109897651], [109897760, 109898053], [109900093, 109900207], [109901680, 109901773], [109907070, 109907152], [109908848, 109908961], [109910488, 109910678], [109910802, 109913023]], [[109881115, 109882590], [109892084, 109892191], [109893295, 109893517], [109896552, 109896736], [109897591, 109897651], [109897760, 109898053], [109901680, 109901773], [109907070, 109907152], [109908848, 109908961], [109910488, 109910678], [109910908, 109913014]], [[109891658, 109892191], [109893295, 109893517], [109896552, 109896736], [109897591, 109897651], [109897760, 109898053], [109900093, 109900207], [109901680, 109901773], [109907070, 109907152], [109908848, 109908961], [109910488, 109910678], [109910802, 109912238]]]	3	11.421390829268654	0.0177309361438313	0.040958232519019	False
ENSMUSG00000032011.6:B1	1	Path 1	0.8356316715649129	0.9531310796863633	0.11749940812145043	INH_medium_spiny	ASC	1	ENSMUSG00000032011.6:B1	ENSMUSG00000032011.6	Thy1	alternative first region	mutually exclusive exons	chr9	+		[43957253, 43957315]	2	[[[43954680, 43954773]], [[43957240, 43957253]]]	6	29.01738385794584	0.000197745699031	0.0010607984637779	False
ENSMUSG00000033597.10:B1	2	Path 2	0.10233875583066121	0.21964125472030158	0.11730249888964037	EX_cortical	ASC	1	ENSMUSG00000033597.10:B1	ENSMUSG00000033597.10	Caskin1	alternative first region	cassette exon	chr17	+		[24707848, 24708037]	2	[[], [[24707756, 24707848]]]	5	22.52598004403109	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000029505.18:B4	1	Path 1	0.6797673781579903	0.796796773985	0.11702939582700977	INH_medium_spiny	EX_cortical	1	ENSMUSG00000029505.18:B4	ENSMUSG00000029505.18	Ep400	alternative last region	alternative donor	chr5	-		[110887161, 110887547]	4	[[[110883215, 110883512], [110881584, 110881770], [110877688, 110877829], [110877099, 110877178], [110875394, 110875444], [110874756, 110874814], [110872287, 110872377], [110868601, 110868709], [110867298, 110867489], [110866952, 110867130], [110858896, 110859033], [110856639, 110856809], [110856028, 110856203], [110855794, 110855931], [110852747, 110852934], [110851317, 110851484], [110849486, 110849656], [110846617, 110846782], [110845074, 110845233], [110843818, 110843913], [110843138, 110843404], [110841285, 110841488], [110841031, 110841201], [110839484, 110839681], [110836057, 110836169], [110835663, 110835807], [110833217, 110833376], [110832942, 110833026], [110832398, 110832533], [110831952, 110831997], [110831711, 110831865], [110831001, 110831243], [110830664, 110830838], [110828007, 110828144], [110827829, 110827886], [110824725, 110824804], [110824316, 110824613], [110822909, 110822955], [110822726, 110822836], [110821272, 110821480], [110820974, 110821159], [110818740, 110818962], [110816415, 110816611], [110815928, 110816056], [110815333, 110815480], [110814405, 110814483], [110812238, 110813940]], [[110883215, 110883512], [110881584, 110881770], [110877688, 110877829], [110877099, 110877178], [110875394, 110875444], [110874756, 110874814], [110872287, 110872377], [110868601, 110868709], [110867298, 110867489], [110866952, 110867130], [110858896, 110859033], [110856639, 110856809], [110856028, 110856203], [110855794, 110855931], [110852747, 110852934], [110851317, 110851484], [110849486, 110849656], [110846617, 110846782], [110845074, 110845233], [110843818, 110843913], [110843138, 110843404], [110841285, 110841488], [110841031, 110841201], [110839484, 110839681], [110836057, 110836169], [110835663, 110835807], [110833217, 110833376], [110832942, 110833026], [110832398, 110832533], [110831952, 110831997], [110831711, 110831865], [110831001, 110831243], [110830664, 110830838], [110828007, 110828144], [110827829, 110827886], [110824725, 110824804], [110824316, 110824613], [110822909, 110822955], [110822726, 110822836], [110821272, 110821480], [110820974, 110821159], [110818740, 110818962], [110816415, 110816611], [110815928, 110816056], [110815333, 110815480], [110814405, 110814483], [110812243, 110813940]], [[110883215, 110883512], [110881584, 110881770], [110877688, 110877829], [110877099, 110877178], [110875394, 110875444], [110874756, 110874814], [110872287, 110872377], [110868601, 110868709], [110867298, 110867489], [110866952, 110867130], [110858896, 110859033], [110856639, 110856809], [110856028, 110856203], [110855794, 110855931], [110852747, 110852934], [110851317, 110851484], [110849486, 110849656], [110846617, 110846782], [110845074, 110845233], [110843818, 110843913], [110843138, 110843404], [110841436, 110841488], [110839484, 110839534], [110836057, 110836169], [110835663, 110835807], [110833217, 110833376], [110832942, 110833026], [110832398, 110832533], [110831952, 110831997], [110831711, 110831865], [110831001, 110831243], [110830664, 110830838], [110828007, 110828144], [110827829, 110827886], [110824725, 110824804], [110824316, 110824613], [110822909, 110822955], [110822726, 110822836], [110821272, 110821480], [110820974, 110821159], [110818740, 110818962], [110816415, 110816590], [110815928, 110816056], [110815333, 110815480], [110814405, 110814483], [110812238, 110813940]], [[110885935, 110887161]]]	6	58.888767241898506	0.0001905306277984	0.0010607984637779	False
ENSMUSG00000042548.15:B1	2	Path 2	0.7369803039880181	0.8526596359544486	0.11567933196643054	ASC	EX_cortical	1	ENSMUSG00000042548.15:B1	ENSMUSG00000042548.15	Asxl1	alternative first region	cassette exon	chr2	+		[153187764, 153188310]	2	[[], [[153187748, 153187764]]]	5	32.02228068126335	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000061911.16:B1	1	Path 1	0.6748430196468939	0.7904995757323138	0.11565655608541991	INH_midbrain	EX_cerebellum_granule	1	ENSMUSG00000061911.16:B1	ENSMUSG00000061911.16	Myt1l	alternative first region		chr12	+		[29892393, 29892608]	3	[[[29578382, 29578795], [29616700, 29616796], [29694311, 29694418], [29780939, 29781075], [29825438, 29825592], [29833619, 29833674], [29833853, 29833887], [29834249, 29834312], [29861371, 29861733], [29876864, 29877836], [29882286, 29882421], [29886348, 29886439], [29888038, 29888146]], [[29584613, 29585228], [29616700, 29616796], [29694311, 29694418], [29780939, 29781075], [29825438, 29825592], [29833619, 29833674], [29833853, 29833887], [29834249, 29834312], [29861371, 29861733], [29876864, 29877830], [29882286, 29882421], [29886348, 29886439], [29888038, 29888146]], [[29890208, 29890391]]]	6	75.60047104738338	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000050334.14:B3	3	Path 3	0.30717510650019864	0.4225000689507868	0.11532496245058815	INH_medium_spiny	ASC	1	ENSMUSG00000050334.14:B3	ENSMUSG00000050334.14	C130071C03Rik	alternative last region	alternative donor; mutually exclusive exons	chr13	+	[83882779, 83882825]		4	[[[83882825, 83883650]], [[83886288, 83889424]], [[83886288, 83889427]], [[83941888, 83941977], [83946215, 83946323], [84020774, 84020880], [84021140, 84023241]]]	4	22.72738997705316	0.0217204915690197	0.0490293985860888	False
ENSMUSG00000014602.16:B1	3	Path 3	0.04906693910358416	0.16365961477735608	0.11459267567377192	EX_thalamus	EX_hippocampus_granule	1	ENSMUSG00000014602.16:B1	ENSMUSG00000014602.16	Kif1a	alternative first region	alternative acceptor; multi-exon skipping	chr1	-	[93010037, 93010143]		3	[[], [[93029484, 93029553], [93010143, 93010202]], [[93029484, 93029569], [93010143, 93010202]]]	10	171.70596033387358	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000037989.16:B5	2	Path 2	0.19519649568190608	0.3097687193514725	0.1145722236695664	ASC	INH_midbrain	1	ENSMUSG00000037989.16:B5	ENSMUSG00000037989.16	Wnk2	compound internal	multi-exon skipping	chr13	-	[49196103, 49196342]	[49206034, 49206249]	3	[[[49197849, 49197894], [49196342, 49196360]], [[49204832, 49205003]], [[49204832, 49205003], [49203959, 49204058], [49197849, 49197894]]]	6	38.66638666852986	0.0015242450223873	0.005180687757389	False
ENSMUSG00000038453.18:B2	1	Path 1	0.0563314288204646	0.17083507130111067	0.11450364248064607	EX_cerebellum_granule	INH_midbrain	1	ENSMUSG00000038453.18:B2	ENSMUSG00000038453.18	Srcin1	alternative last region	cassette exon; mutually exclusive exons	chr11	-		[97413915, 97414068]	5	[[[97407489, 97409582]], [[97409435, 97409582], [97400165, 97403474]], [[97409435, 97409582], [97403684, 97403761]], [[97413198, 97413321], [97409435, 97409582], [97400165, 97403474]], [[97413198, 97413321], [97410139, 97410999]]]	7	226.47446159764183	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000029505.18:B3	1	Path 1	0.12217193505371264	0.23648002395151008	0.11430808889779744	EX_cortical	INH_medium_spiny	1	ENSMUSG00000029505.18:B3	ENSMUSG00000029505.18	Ep400	cassette exon	cassette exon	chr5	-	[110887161, 110887547]	[110889835, 110889926]	2	[[], [[110888047, 110888155]]]	6	15.700077643144096	0.0039549139806209	0.0116041215807015	False
ENSMUSG00000021488.9:B1	1	Path 1	0.6881835553265424	0.8024720824778463	0.11428852715130389	ASC	EX_cortical	1	ENSMUSG00000021488.9:B1	ENSMUSG00000021488.9	Nsd1	alternative first region	mutually exclusive exons	chr13	+		[55361016, 55361130]	3	[[[55357594, 55357688]], [[55358547, 55358878]], [[55359887, 55359920]]]	6	105.58097674893529	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000005417.18:B3	2	Path 2	0.17094856434637493	0.28495400015776035	0.11400543581138542	EX_cerebellum_granule	INH_migrating_interneuron	1	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	7	37.23132130276659	0.000223164472216	0.0010655654826185	False
ENSMUSG00000005417.18:B1	1	Path 1	0.7150463122090508	0.8290516783933043	0.1140053661842535	INH_migrating_interneuron	EX_cerebellum_granule	1	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+		[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	7	37.231341016746114	0.000223164472216	0.0010655654826185	False
ENSMUSG00000005506.17:B1	3	Path 3	0.7068288810059016	0.8205114089376933	0.11368252793179168	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000005506.17:B1	ENSMUSG00000005506.17	Celf1	alternative first region	alternative acceptor; cassette exon; mutually exclusive exons	chr2	+		[90828924, 90829112]	4	[[[90770741, 90770986]], [[90770741, 90770986], [90818009, 90818161]], [[90770887, 90770986]], [[90828923, 90828924]]]	3	47.976006021358735	0.000223164472216	0.0010655654826185	False
ENSMUSG00000034799.17:B1	2	Path 2	0.807714574913758	0.920632025365849	0.112917450452091	EX_cerebellum_granule	EX_cortical	1	ENSMUSG00000034799.17:B1	ENSMUSG00000034799.17	Unc13a	alternative first region	cassette exon	chr8	-	[72124269, 72124380]		2	[[], [[72124380, 72124401]]]	6	53.108045996710125	0.000197745699031	0.0010607984637779	False
ENSMUSG00000030000.11:B1	1	Path 1	0.48045041954336487	0.5926712252543412	0.11222080571097637	INH_midbrain	EX_cortical	1	ENSMUSG00000030000.11:B1	ENSMUSG00000030000.11	Add2	alternative first region	multi-exon skipping; mutually exclusive exons	chr6	+		[86062843, 86063026]	5	[[], [[86005728, 86005928], [86059696, 86059795], [86062809, 86062843]], [[86055038, 86055096], [86059696, 86059795], [86062809, 86062843]], [[86055065, 86055096], [86059693, 86059795], [86062809, 86062843]], [[86059762, 86059795], [86062809, 86062843]]]	6	115.93576121534328	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000022456.19:B1	1	Path 1	0.07916671778708603	0.19063978572731863	0.1114730679402326	EX_cerebellum_granule	ASC	1	ENSMUSG00000022456.19:B1	ENSMUSG00000022456.19	Septin3	alternative first region	mutually exclusive exons	chr15	+		[82163615, 82163807]	3	[[[82153002, 82153268], [82155633, 82157066]], [[82159093, 82159254]], [[82159439, 82159687]]]	6	29.4080507968957	0.0076212251119367	0.0197863001812818	False
ENSMUSG00000030000.11:B2	4	Path 4	0.48198305008807724	0.593166329118211	0.11118327903013375	INH_midbrain	EX_cortical	1	ENSMUSG00000030000.11:B2	ENSMUSG00000030000.11	Add2	alternative last region	alternative donor	chr6	+	[86075557, 86075701]		4	[[[86078136, 86078235], [86081463, 86081640], [86083028, 86083286], [86084336, 86084456], [86084878, 86084968], [86086690, 86086844], [86087801, 86087927], [86095458, 86096537]], [[86078136, 86078235], [86081463, 86081640], [86083028, 86083286], [86084336, 86084456], [86084878, 86085278]], [[86078136, 86078235], [86081463, 86081640], [86083028, 86083286], [86084336, 86084456], [86084878, 86086449]], [[86086690, 86086844], [86087801, 86087927], [86095458, 86095783]]]	6	86.3708108631107	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000001911.17:B1	3	Path 3	0.2029255849615737	0.31336319282748065	0.11043760786590695	EX_cortical	EX_cerebellum_granule	1	ENSMUSG00000001911.17:B1	ENSMUSG00000001911.17	Nfix	alternative first region	alternative acceptor; mutually exclusive exons	chr8	-	[85498412, 85498944]		3	[[[85499982, 85500025]], [[85526626, 85526769]], [[85526626, 85526973]]]	3	17.001984145768727	0.0012399256044637	0.0043385216140469	False
ENSMUSG00000052572.20:B3	3	Path 3	0.5979638269729691	0.7080826899650239	0.11011886299205476	EX_cerebellum_granule	EX_cortical	1	ENSMUSG00000052572.20:B3	ENSMUSG00000052572.20	Dlg2	alternative last region	alternative donor; cassette exon	chr7	+	[92093718, 92094533]		3	[[], [[92094533, 92096211]], [[92094533, 92098455]]]	6	31.256130254265862	0.0057159188339525	0.0155420632721671	False
ENSMUSG00000022623.18:B1	2	Path 2	0.20805742497245858	0.31772613493453605	0.10966870996207748	EX_cortical	EX_cerebellum_granule	1	ENSMUSG00000022623.18:B1	ENSMUSG00000022623.18	Shank3	alternative first region		chr15	+		[89441937, 89441963]	3	[[[89383825, 89384122], [89384417, 89384621], [89385606, 89385678], [89387322, 89387431], [89387505, 89387657], [89387742, 89387910], [89387999, 89388116], [89388519, 89388597], [89389592, 89389659], [89405305, 89405576], [89408228, 89408422], [89409362, 89409476], [89415545, 89415621], [89415828, 89415911], [89416297, 89416422], [89416531, 89416664], [89417576, 89417657], [89422217, 89422241], [89427302, 89427433], [89427996, 89428081], [89431828, 89434085]], [[89407963, 89408422], [89409362, 89409476], [89415545, 89415621], [89415828, 89415911], [89416297, 89416422], [89416531, 89416664], [89417576, 89417657], [89422217, 89422241], [89427302, 89427433], [89427996, 89428081]], [[89440904, 89440951]]]	6	65.88447412491666	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000022263.11:B1	1	Path 1	0.035086616966586756	0.14450887669720155	0.1094222597306148	EX_cortical	PER	1	ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11	Trio	alternative first region	multi-exon skipping	chr15	-	[27919302, 27919357]		2	[[], [[28025425, 28025934], [27919357, 27919377]]]	11	133.7351695356761	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000015222.19:B1	1	Path 1	0.1310744620606723	0.24045431774734238	0.10937985568667008	EX_hippocampus_pyramidal	EX_hippocampus_granule	1	ENSMUSG00000015222.19:B1	ENSMUSG00000015222.19	Map2	alternative first region	alternative acceptor; mutually exclusive exons	chr1	+		[66419647, 66419932]	4	[[[66290820, 66290871], [66361562, 66361627], [66401361, 66401439]], [[66360877, 66361301], [66361562, 66361627], [66401361, 66401439]], [[66403813, 66403935]], [[66403816, 66403935]]]	8	229.43843511178235	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000038914.16:B1	1	Path 1	0.6547135437862245	0.763707844602437	0.10899430081621253	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000038914.16:B1	ENSMUSG00000038914.16	Dido1	alternative first region	mutually exclusive exons	chr2	-	[180333656, 180333841]		2	[[[180343753, 180344143]], [[180351702, 180351792]]]	3	6.736668928094679	0.0134602442072877	0.0323955336934858	False
