test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000030583.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030583.17:B1	ENSMUSG00000030583.17	Sipa1l3	alternative first region		chr7	-	[29065975, 29066227]	null	2	[[[29067048, 29067243]], [[29204718, 29204885], [29203275, 29203340], [29134173, 29134250], [29098751, 29100574], [29096575, 29096706], [29087387, 29087576], [29086577, 29086752], [29085480, 29085584], [29082620, 29082778], [29076920, 29077497], [29070389, 29070664]]]	2	16.793037975693153	0.0033006931455605	0.0181489961140866
ENSMUSG00000030583.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000030583.17:B1	ENSMUSG00000030583.17	Sipa1l3	alternative first region		chr7	-	[29065975, 29066227]	null	2	[[[29067048, 29067243]], [[29204718, 29204885], [29203275, 29203340], [29134173, 29134250], [29098751, 29100574], [29096575, 29096706], [29087387, 29087576], [29086577, 29086752], [29085480, 29085584], [29082620, 29082778], [29076920, 29077497], [29070389, 29070664]]]	2	13.912781403956874	0.0029220049449314	0.0167588211585772
ENSMUSG00000030583.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000030583.17:B1	ENSMUSG00000030583.17	Sipa1l3	alternative first region		chr7	-	[29065975, 29066227]	null	2	[[[29067048, 29067243]], [[29204718, 29204885], [29203275, 29203340], [29134173, 29134250], [29098751, 29100574], [29096575, 29096706], [29087387, 29087576], [29086577, 29086752], [29085480, 29085584], [29082620, 29082778], [29076920, 29077497], [29070389, 29070664]]]	2	8.83146391626977	0.0113272400593703	0.0450737236434994
ENSMUSG00000030683.12:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000030683.12:B1	ENSMUSG00000030683.12	Sez6l2	alternative first region	cassette exon	chr7	+	null	[126550137, 126550288]	2	[[], [[126549900, 126550137]]]	2	25.232280618621807	0.0006157161548526	0.0053297634997004
ENSMUSG00000030683.12:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000030683.12:B1	ENSMUSG00000030683.12	Sez6l2	alternative first region	cassette exon	chr7	+	null	[126550137, 126550288]	2	[[], [[126549900, 126550137]]]	2	12.143732360592784	0.0066259137348779	0.0301185285031234
ENSMUSG00000030779.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030779.17:B1	ENSMUSG00000030779.17	Rbbp6	alternative first region	alternative acceptor; cassette exon	chr7	+	null	[122570140, 122570350]	3	[[], [[122569786, 122570140]], [[122569922, 122570140]]]	2	143.85430184157184	4.734624307561195e-05	0.001049508388176
ENSMUSG00000030779.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000030779.17:B1	ENSMUSG00000030779.17	Rbbp6	alternative first region	alternative acceptor; cassette exon	chr7	+	null	[122570140, 122570350]	3	[[], [[122569786, 122570140]], [[122569922, 122570140]]]	2	78.09439496199352	4.734624307561195e-05	0.001049508388176
ENSMUSG00000030779.17:B2|cell_type|ASC|EX_cortical	ENSMUSG00000030779.17:B2	ENSMUSG00000030779.17	Rbbp6	cassette exon	cassette exon	chr7	+	[122577798, 122577835]	[122582185, 122582230]	2	[[], [[122577835, 122582185]]]	2	28.838182108557177	0.0031390514974124	0.0175591178516809
ENSMUSG00000030779.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030779.17:B2	ENSMUSG00000030779.17	Rbbp6	cassette exon	cassette exon	chr7	+	[122577798, 122577835]	[122582185, 122582230]	2	[[], [[122577835, 122582185]]]	2	42.85472652261362	0.000110023104852	0.0018291341181648
ENSMUSG00000030779.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000030779.17:B2	ENSMUSG00000030779.17	Rbbp6	cassette exon	cassette exon	chr7	+	[122577798, 122577835]	[122582185, 122582230]	2	[[], [[122577835, 122582185]]]	2	84.6127785550014	0.000110023104852	0.0018291341181648
ENSMUSG00000030779.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000030779.17:B2	ENSMUSG00000030779.17	Rbbp6	cassette exon	cassette exon	chr7	+	[122577798, 122577835]	[122582185, 122582230]	2	[[], [[122577835, 122582185]]]	2	21.06751211991287	0.0011992804317409	0.0085269592961204
ENSMUSG00000030795.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030795.19:B1	ENSMUSG00000030795.19	Fus	whole-gene complex		chr7	+	null	null	2	[[[127566661, 127566749], [127568733, 127568758], [127568888, 127569043], [127571012, 127571154], [127571288, 127571476], [127571725, 127571942], [127573571, 127573606], [127575059, 127575092], [127576389, 127576493], [127577312, 127577442], [127579063, 127579165], [127579294, 127579418], [127580362, 127580463], [127580582, 127580727], [127580962, 127581204]], [[127582250, 127584873]]]	2	13.842910965223687	0.0045765464298016	0.0229847155535365
ENSMUSG00000030795.19:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000030795.19:B1	ENSMUSG00000030795.19	Fus	whole-gene complex		chr7	+	null	null	2	[[[127566661, 127566749], [127568733, 127568758], [127568888, 127569043], [127571012, 127571154], [127571288, 127571476], [127571725, 127571942], [127573571, 127573606], [127575059, 127575092], [127576389, 127576493], [127577312, 127577442], [127579063, 127579165], [127579294, 127579418], [127580362, 127580463], [127580582, 127580727], [127580962, 127581204]], [[127582250, 127584873]]]	2	10.584050850404402	0.0097465053648527	0.0402573047678699
ENSMUSG00000030854.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030854.18:B1	ENSMUSG00000030854.18	Ptpn5	alternative first region	mutually exclusive exons	chr7	-	[46762468, 46762545]	null	2	[[[46782025, 46782465]], [[46783003, 46783432]]]	2	13.427098836336942	0.0022004620970403	0.0134466075713737
ENSMUSG00000030854.18:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000030854.18:B1	ENSMUSG00000030854.18	Ptpn5	alternative first region	mutually exclusive exons	chr7	-	[46762468, 46762545]	null	2	[[[46782025, 46782465]], [[46783003, 46783432]]]	2	12.884026303945074	0.0062411832599495	0.0288221310268503
ENSMUSG00000031028.15:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031028.15:B1	ENSMUSG00000031028.15	Tub	alternative first region		chr7	+	null	[108619723, 108619775]	2	[[[108610031, 108610345]], [[108616748, 108616993], [108617088, 108617235]]]	2	65.01826414530197	0.00273354180041	0.0159575088049111
ENSMUSG00000031229.17:B1|cell_type|ASC|EX_cortical	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	109.45434171842106	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000031229.17:B1|cell_type|ASC|INH_midbrain	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	13.087636234225608	0.00085657180927	0.0067153566600537
ENSMUSG00000031229.17:B1|cell_type|ASC|INH_migrating_interneuron	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	11.950451452366696	0.0012689952729926	0.0088555503464082
ENSMUSG00000031229.17:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	51.35502541369002	0.0002343566908835	0.0028775059341401
ENSMUSG00000031229.17:B1|cell_type|EX_cerebellum_granule|INH_midbrain	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	7.757404822531281	0.0114053589563315	0.0453207673115388
ENSMUSG00000031229.17:B1|cell_type|EX_cerebellum_granule|INH_migrating_interneuron	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	12.04449381115784	0.0039059448480587	0.0205475600313188
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	76.72212892659127	0.000110023104852	0.0018291341181648
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	167.88137084803523	7.81188969611749e-05	0.0014221161516039
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|EX_thalamus	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	158.37593844381774	0.0001413987160996	0.0020853867972849
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	180.16977275343987	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	134.92318400479076	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	85.88916464938836	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000031229.17:B1|cell_type|EX_cortical|ODC	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	54.416649685123005	0.0001562255897516	0.0021672003193768
ENSMUSG00000031229.17:B1|cell_type|EX_hippocampus_granule|INH_medium_spiny	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	7.986233246570032	0.0113272400593703	0.0450737236434994
ENSMUSG00000031229.17:B1|cell_type|EX_hippocampus_granule|INH_midbrain	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	18.353519364446264	0.0007701617339641	0.0062547977029199
ENSMUSG00000031229.17:B1|cell_type|EX_hippocampus_pyramidal|INH_midbrain	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	27.5076325766776	0.0006249511756893	0.0053604499553631
ENSMUSG00000031229.17:B1|cell_type|EX_hippocampus_pyramidal|INH_migrating_interneuron	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	13.167376469004726	0.0028122802906022	0.0163375275874917
ENSMUSG00000031229.17:B1|cell_type|EX_thalamus|INH_midbrain	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	19.059764495265696	0.0051469132660275	0.0251451402214526
ENSMUSG00000031229.17:B1|cell_type|EX_thalamus|INH_migrating_interneuron	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	54.21173974776405	0.001216028958457	0.0086081448812504
ENSMUSG00000031229.17:B1|cell_type|INH_midbrain|ODC	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	33.56403682692522	0.0001562255897516	0.0021672003193768
ENSMUSG00000031229.17:B1|cell_type|INH_migrating_interneuron|ODC	ENSMUSG00000031229.17:B1	ENSMUSG00000031229.17	Atrx	alternative first region	mutually exclusive exons	chrX	-	[104943486, 104943599]	null	2	[[[104972093, 104972183]], [[104972705, 104973009]]]	2	11.258638594516157	0.003124511795032	0.017505675097129
ENSMUSG00000031292.15:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031292.15:B1	ENSMUSG00000031292.15	Cdkl5	alternative first region	multi-exon skipping	chrX	-	[159711420, 159711484]	null	2	[[], [[159777586, 159777700], [159711484, 159711651]]]	2	19.18115861907736	0.0029068524772367	0.016715141025006
ENSMUSG00000031342.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031342.18:B1	ENSMUSG00000031342.18	Gpm6b	alternative first region	cassette exon; mutually exclusive exons	chrX	+	null	[165155633, 165155820]	3	[[[165021967, 165022132]], [[165127687, 165128077]], [[165127687, 165128077], [165136560, 165136680]]]	2	18.131899979512937	0.0056815491690734	0.0269533836996958
ENSMUSG00000031342.18:B2|cell_type|ASC|EX_cortical	ENSMUSG00000031342.18:B2	ENSMUSG00000031342.18	Gpm6b	compound internal	alternative donor; cassette exon	chrX	+	[165166930, 165166996]	[165169947, 165171984]	3	[[], [[165168386, 165168477]], [[165168386, 165169947]]]	2	20.56020038181586	0.0014203872922683	0.0095694149815815
ENSMUSG00000031342.18:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031342.18:B2	ENSMUSG00000031342.18	Gpm6b	compound internal	alternative donor; cassette exon	chrX	+	[165166930, 165166996]	[165169947, 165171984]	3	[[], [[165168386, 165168477]], [[165168386, 165169947]]]	2	14.435770375774233	0.0123573694427347	0.0481946341745567
ENSMUSG00000031441.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031441.16:B1	ENSMUSG00000031441.16	Atp11a	alternative first region	cassette exon	chr8	+	null	[12807015, 12807352]	2	[[], [[12807013, 12807015]]]	2	22.04563313937696	0.0006027727546714	0.0052257254536512
ENSMUSG00000031441.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031441.16:B1	ENSMUSG00000031441.16	Atp11a	alternative first region	cassette exon	chr8	+	null	[12807015, 12807352]	2	[[], [[12807013, 12807015]]]	2	14.307728794326248	0.0019669426731385	0.0123603595996838
ENSMUSG00000031441.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031441.16:B1	ENSMUSG00000031441.16	Atp11a	alternative first region	cassette exon	chr8	+	null	[12807015, 12807352]	2	[[], [[12807013, 12807015]]]	2	10.99322051878331	0.0067177003593188	0.0304383176601601
ENSMUSG00000031442.22:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031442.22:B1	ENSMUSG00000031442.22	Mcf2l	alternative first region	alternative acceptor; mutually exclusive exons	chr8	+	null	[13034859, 13034950]	4	[[[12923826, 12924016], [12929881, 12930150], [13013163, 13013247], [13022978, 13023093]], [[12976631, 12976733], [13013163, 13013247], [13022978, 13023093]], [[12999415, 12999676], [13013163, 13013247], [13022978, 13023093]], [[12999483, 12999676], [13013163, 13013247], [13022978, 13023093]]]	2	60504.71200933713	0.0074836295603367	0.0328808519936288
ENSMUSG00000031511.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031511.17:B2	ENSMUSG00000031511.17	Arhgef7	alternative last region	cassette exon	chr8	+	[11871959, 11872049]	null	2	[[[11874504, 11874681], [11881492, 11881592], [11881894, 11881949], [11882969, 11885219]], [[11881492, 11881592], [11881894, 11881949], [11882969, 11885219]]]	2	9.52908998144725	0.0108592112783387	0.0437355749508048
ENSMUSG00000031592.11:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031592.11:B1	ENSMUSG00000031592.11	Pcm1	alternative first region	cassette exon	chr8	+	null	[41692814, 41693000]	2	[[], [[41692809, 41692814]]]	2	14.015018728991958	0.0075954427343593	0.0331787017434052
ENSMUSG00000031592.11:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031592.11:B1	ENSMUSG00000031592.11	Pcm1	alternative first region	cassette exon	chr8	+	null	[41692814, 41693000]	2	[[], [[41692809, 41692814]]]	2	8.0481988769815	0.0107822642754978	0.0435489452070393
ENSMUSG00000031592.11:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031592.11:B1	ENSMUSG00000031592.11	Pcm1	alternative first region	cassette exon	chr8	+	null	[41692814, 41693000]	2	[[], [[41692809, 41692814]]]	2	14.132044391116048	0.0045972416550069	0.0230575940150195
ENSMUSG00000031622.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031622.17:B1	ENSMUSG00000031622.17	Sin3b	alternative first region	alternative acceptor	chr8	+	null	[73449917, 73450036]	2	[[[73449912, 73449917]], [[73449915, 73449917]]]	2	10.36903538231896	0.0118525359809128	0.0466062327875545
ENSMUSG00000031626.19:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000031626.19:B1	ENSMUSG00000031626.19	Sorbs2	alternative first region	alternative acceptor	chr8	+	null	[46189189, 46189239]	3	[[[45960824, 45960994], [46111839, 46111978]], [[45960830, 45960994], [46111839, 46111978]], [[45960954, 45960994], [46111839, 46111978]]]	2	82.14312035307752	0.0101120524733533	0.0415954603243207
ENSMUSG00000031626.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031626.19:B1	ENSMUSG00000031626.19	Sorbs2	alternative first region	alternative acceptor	chr8	+	null	[46189189, 46189239]	3	[[[45960824, 45960994], [46111839, 46111978]], [[45960830, 45960994], [46111839, 46111978]], [[45960954, 45960994], [46111839, 46111978]]]	2	81.58396297400722	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031626.19:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031626.19:B1	ENSMUSG00000031626.19	Sorbs2	alternative first region	alternative acceptor	chr8	+	null	[46189189, 46189239]	3	[[[45960824, 45960994], [46111839, 46111978]], [[45960830, 45960994], [46111839, 46111978]], [[45960954, 45960994], [46111839, 46111978]]]	2	177.44252882530958	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031626.19:B1|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000031626.19:B1	ENSMUSG00000031626.19	Sorbs2	alternative first region	alternative acceptor	chr8	+	null	[46189189, 46189239]	3	[[[45960824, 45960994], [46111839, 46111978]], [[45960830, 45960994], [46111839, 46111978]], [[45960954, 45960994], [46111839, 46111978]]]	2	37.70863107264762	0.0124695427834312	0.0483761774765581
ENSMUSG00000031626.19:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19	Sorbs2	cassette exon	cassette exon	chr8	+	[46189189, 46189239]	[46198456, 46198483]	2	[[], [[46194523, 46194616]]]	2	34.47546760539149	0.0022623794575945	0.0137358752782524
ENSMUSG00000031626.19:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19	Sorbs2	cassette exon	cassette exon	chr8	+	[46189189, 46189239]	[46198456, 46198483]	2	[[], [[46194523, 46194616]]]	2	102.38876608191735	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000031626.19:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19	Sorbs2	cassette exon	cassette exon	chr8	+	[46189189, 46189239]	[46198456, 46198483]	2	[[], [[46194523, 46194616]]]	2	30.721765095490987	0.0005905221199744	0.0051511208073385
ENSMUSG00000031626.19:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19	Sorbs2	cassette exon	cassette exon	chr8	+	[46189189, 46189239]	[46198456, 46198483]	2	[[], [[46194523, 46194616]]]	2	161.37598899034464	0.0001174674027957	0.001870378857191
ENSMUSG00000031626.19:B2|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19	Sorbs2	cassette exon	cassette exon	chr8	+	[46189189, 46189239]	[46198456, 46198483]	2	[[], [[46194523, 46194616]]]	2	20.358904863003264	0.0027786089855939	0.0161502182941593
ENSMUSG00000031626.19:B2|cell_type|INH_medium_spiny|INH_migrating_interneuron	ENSMUSG00000031626.19:B2	ENSMUSG00000031626.19	Sorbs2	cassette exon	cassette exon	chr8	+	[46189189, 46189239]	[46198456, 46198483]	2	[[], [[46194523, 46194616]]]	2	25.23900941044826	0.0011326537410886	0.0082379360782068
ENSMUSG00000031748.17:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	74.79911260085366	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031748.17:B1|cell_type|ASC|EX_cortical	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	139.67709043291063	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031748.17:B1|cell_type|ASC|INH_medium_spiny	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	27.767953402921574	0.0009942711045878	0.007523584228491
ENSMUSG00000031748.17:B1|cell_type|ASC|INH_midbrain	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	111.36798662614964	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031748.17:B1|cell_type|ASC|INH_migrating_interneuron	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	88.4268476342049	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031748.17:B1|cell_type|EX_cerebellum_granule|ODC	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	84.08815680955622	0.0006743088334457	0.0056550900312343
ENSMUSG00000031748.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	15.514027257098734	0.0058709341413758	0.0276430281000642
ENSMUSG00000031748.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	42.83809183493406	4.734624307561195e-05	0.001049508388176
ENSMUSG00000031748.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	26.75042554959768	0.000852232375361	0.0067153566600537
ENSMUSG00000031748.17:B1|cell_type|EX_cortical|ODC	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	87.5466252012923	0.0005680204487361	0.0050996296058496
ENSMUSG00000031748.17:B1|cell_type|INH_medium_spiny|ODC	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	30.83330631490395	0.0042706226118228	0.0218656651388848
ENSMUSG00000031748.17:B1|cell_type|INH_midbrain|ODC	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	74.72911119713224	0.0008221430528912	0.0065509393377305
ENSMUSG00000031748.17:B1|cell_type|INH_migrating_interneuron|ODC	ENSMUSG00000031748.17:B1	ENSMUSG00000031748.17	Gnao1	alternative first region	alternative acceptor; cassette exon	chr8	+	null	[94537940, 94538081]	3	[[], [[94537465, 94537940]], [[94537467, 94537940]]]	2	60.22346050572568	0.0013486176668914	0.0092569051148801
ENSMUSG00000031778.14:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000031778.14:B1	ENSMUSG00000031778.14	Cx3cl1	alternative first region	cassette exon	chr8	+	null	[95498831, 95498962]	2	[[], [[95498636, 95498831]]]	2	19.97223948525532	0.0013280212483399	0.0091366595341843
ENSMUSG00000031778.14:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031778.14:B1	ENSMUSG00000031778.14	Cx3cl1	alternative first region	cassette exon	chr8	+	null	[95498831, 95498962]	2	[[], [[95498636, 95498831]]]	2	16.744965270125117	0.0009525623928367	0.0072516618525382
ENSMUSG00000031778.14:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000031778.14:B1	ENSMUSG00000031778.14	Cx3cl1	alternative first region	cassette exon	chr8	+	null	[95498831, 95498962]	2	[[], [[95498636, 95498831]]]	2	50.34626002163447	0.0004274783054759	0.0041345285247724
ENSMUSG00000031778.14:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000031778.14:B1	ENSMUSG00000031778.14	Cx3cl1	alternative first region	cassette exon	chr8	+	null	[95498831, 95498962]	2	[[], [[95498636, 95498831]]]	2	11.535888873084335	0.0038508086698206	0.020315718789479
ENSMUSG00000031778.14:B1|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000031778.14:B1	ENSMUSG00000031778.14	Cx3cl1	alternative first region	cassette exon	chr8	+	null	[95498831, 95498962]	2	[[], [[95498636, 95498831]]]	2	27.818182567095963	0.0075789711829416	0.0331468980705426
