event_type	event_id	suppa_event_id
SE	15985	ENSMUSG00000037072.17;SE:chr3:144296436-144300662:144300711-144302584:+
SE	15993	ENSMUSG00000058153.16;SE:chr5:112574624-112576242:112576436-112584149:-
SE	15996	ENSMUSG00000063594.6;SE:chr7:16626281-16626375:16626436-16628867:+
SE	15997	ENSMUSG00000063594.6;SE:chr7:16626436-16627046:16627144-16628867:+
SE	15998	ENSMUSG00000026981.16;SE:chr2:24237566-24238528:24238640-24239427:+
SE	16000	ENSMUSG00000106515.6;SE:chr3:149020458-149072869:149072992-149150739:-
SE	16027	ENSMUSG00000100826.7;SE:chr7:59605472-59606430:59606548-59618910:-
SE	16029	ENSMUSG00000040498.8;SE:chr7:19678838-19681135:19681259-19684370:-
SE	16030	ENSMUSG00000060508.17;SE:chr7:19779857-19782607:19782777-19783349:+
SE	16032	ENSMUSG00000027646.16;SE:chr2:157300553-157300763:157300780-157304630:+
SE	16034	ENSMUSG00000037428.15;SE:chr5:137059315-137059578:137059693-137059820:+
SE	16050	ENSMUSG00000030016.15;SE:chr6:83931743-83933676:83933744-83934491:+
SE	16055	ENSMUSG00000030016.15;SE:chr6:83953332-83956829:83956891-83958666:+
SE	16056	ENSMUSG00000030016.15;SE:chr6:83953332-83958666:83958767-83960958:+
SE	16057	ENSMUSG00000030016.15;SE:chr6:83956891-83958666:83958767-83960958:+
SE	16072	ENSMUSG00000029475.18;SE:chr5:123019121-123019700:123019813-123020027:-
SE	16075	ENSMUSG00000074283.6;SE:chr7:23933902-23936043:23936100-23936508:-
SE	16076	ENSMUSG00000074282.11;SE:chr7:24008622-24010890:24010928-24011807:-
SE	16083	ENSMUSG00000060424.16;SE:chr1:42687616-42692909:42693049-42702716:-
SE	16087	ENSMUSG00000060424.16;SE:chr1:42706163-42732101:42733650-42733907:-
SE	16088	ENSMUSG00000060424.16;SE:chr1:42706163-42733556:42733650-42733907:-
SE	16102	ENSMUSG00000105265.7;SE:chr3:34614718-34614865:34614931-34692507:+
SE	16108	ENSMUSG00000105265.7;SE:chr3:34666032-34669737:34669860-34692507:+
SE	16110	ENSMUSG00000105265.7;SE:chr3:34669860-34684212:34684380-34692507:+
SE	16111	ENSMUSG00000105265.7;SE:chr3:34692788-34707327:34707433-34729818:+
SE	16112	ENSMUSG00000094449.4;SE:chr9:39777866-39784311:39784412-39784558:+
SE	16124	ENSMUSG00000054385.15;SE:chr7:25218615-25219388:25219440-25220239:-
SE	16128	ENSMUSG00000002602.17;SE:chr7:25470190-25472524:25472550-25472768:-
SE	16131	ENSMUSG00000040614.15;SE:chr7:26070886-26071414:26071584-26074672:-
SE	16132	ENSMUSG00000040614.15;SE:chr7:26080006-26081707:26081871-26083725:-
SE	16133	ENSMUSG00000040601.14;SE:chr7:26135410-26137262:26137342-26143575:+
SE	16134	ENSMUSG00000054102.16;SE:chr7:26258236-26260100:26260264-26261871:+
SE	16135	ENSMUSG00000054102.16;SE:chr7:26267428-26269932:26270102-26270665:+
SE	16136	ENSMUSG00000091924.3;SE:chr7:26315849-26316116:26316505-26317725:-
SE	16137	ENSMUSG00000032769.6;SE:chr1:14954503-14955974:14956063-14957111:-
SE	16155	ENSMUSG00000053198.15;SE:chr7:27207528-27214676:27214872-27215465:+
SE	16157	ENSMUSG00000004056.16;SE:chr7:27305362-27306668:27306830-27308048:+
SE	16160	ENSMUSG00000004056.16;SE:chr7:27334109-27335464:27335592-27335689:+
SE	16174	ENSMUSG00000097756.3;SE:chr7:72966190-72982176:72982253-73025265:-
SE	16181	ENSMUSG00000028284.14;SE:chr4:31992516-31994874:31994954-32002089:+
SE	16182	ENSMUSG00000028284.14;SE:chr4:32016000-32017037:32017152-32019501:+
SE	16190	ENSMUSG00000026819.16;SE:chr2:32310428-32310668:32310703-32311315:-
SE	16193	ENSMUSG00000015149.15;SE:chr7:28466292-28467057:28467103-28471236:+
SE	16198	ENSMUSG00000015165.17;SE:chr7:28508284-28510097:28510593-28512704:+
SE	16201	ENSMUSG00000017264.17;SE:chr4:148660361-148660607:148660681-148662875:+
SE	16203	ENSMUSG00000053565.11;SE:chr7:28677415-28679869:28679967-28681099:-
SE	16210	ENSMUSG00000030584.15;SE:chr7:29012351-29012507:29012638-29013564:+
SE	16223	ENSMUSG00000098022.8;SE:chr7:29756944-29761654:29761743-29765666:-
SE	16229	ENSMUSG00000033931.10;SE:chr8:127686335-127688662:127688721-127692132:-
SE	16231	ENSMUSG00000019737.15;SE:chr7:30016192-30016268:30016516-30017393:+
SE	16232	ENSMUSG00000064109.9;SE:chr7:30117644-30118044:30118067-30119129:-
SE	16239	ENSMUSG00000036835.8;SE:chr7:30261559-30261749:30261853-30262221:-
SE	16242	ENSMUSG00000006310.11;SE:chr7:30289945-30290058:30290126-30290221:-
SE	16255	ENSMUSG00000058183.15;SE:chr4:154956233-154966104:154966172-154966727:+
SE	16256	ENSMUSG00000058183.15;SE:chr4:154972383-154973652:154973762-154973964:+
SE	16257	ENSMUSG00000060962.13;SE:chr7:30464898-30465898:30465942-30466585:+
SE	16258	ENSMUSG00000060962.13;SE:chr7:30465942-30466003:30466029-30466585:+
SE	16259	ENSMUSG00000060962.13;SE:chr7:30466855-30469140:30469187-30470458:+
SE	16262	ENSMUSG00000074199.8;SE:chr7:30488968-30489138:30489179-30489337:+
SE	16263	ENSMUSG00000001247.17;SE:chr7:30658739-30661523:30661669-30665394:-
SE	16264	ENSMUSG00000001247.17;SE:chr7:30661669-30662236:30662292-30665394:-
SE	16267	ENSMUSG00000036570.15;SE:chr7:30752486-30752825:30752899-30753318:-
SE	16268	ENSMUSG00000057092.13;SE:chr7:30771638-30773007:30773060-30776046:-
SE	16269	ENSMUSG00000001249.15;SE:chr7:30808617-30810139:30810198-30814103:-
SE	16274	ENSMUSG00000059146.13;SE:chr7:77848699-77853851:77853892-77896903:-
SE	16276	ENSMUSG00000059146.13;SE:chr7:77853892-77879235:77879309-77896903:-
SE	16291	ENSMUSG00000044465.20;SE:chr7:105039559-105040784:105040874-105049091:-
SE	16292	ENSMUSG00000027715.10;SE:chr3:36623238-36624225:36624314-36624885:-
SE	16312	ENSMUSG00000053877.13;SE:chr7:127137940-127138121:127138408-127138929:+
SE	16313	ENSMUSG00000053877.13;SE:chr7:127139093-127139423:127139605-127139828:+
SE	16314	ENSMUSG00000056131.14;SE:chr9:86438418-86439556:86439678-86440448:-
SE	16328	ENSMUSG00000031970.18;SE:chr8:124233577-124235822:124235962-124236581:-
SE	16331	ENSMUSG00000041718.17;SE:chrX:143101117-143102509:143102660-143102999:+
SE	16333	ENSMUSG00000101708.7;SE:chr7:38116290-38129161:38129232-38141663:+
SE	16334	ENSMUSG00000038496.17;SE:chr1:83004101-83005734:83005863-83016091:-
SE	16349	ENSMUSG00000109083.3;SE:chr7:39579844-39579950:39580121-39588205:-
SE	16350	ENSMUSG00000109083.3;SE:chr7:39588248-39627348:39627558-39627653:-
SE	16352	ENSMUSG00000091692.3;SE:chr7:40637136-40639073:40639345-40642340:+
SE	16355	ENSMUSG00000015355.14;SE:chr1:171523534-171526952:171527218-171532366:+
SE	16371	ENSMUSG00000090751.3;SE:chr7:42553594-42574590:42574713-42577229:-
SE	16372	ENSMUSG00000090751.3;SE:chr7:42574713-42576276:42576332-42577229:-
SE	16373	ENSMUSG00000090751.3;SE:chr7:42574713-42576276:42576503-42577229:-
SE	16375	ENSMUSG00000040940.19;SE:chr7:24617425-24617945:24617956-24618609:+
SE	16376	ENSMUSG00000040940.19;SE:chr7:24617425-24618609:24618776-24619056:+
SE	16382	ENSMUSG00000064194.11;SE:chr7:42836977-42838467:42838574-42838726:+
SE	16388	ENSMUSG00000040669.15;SE:chr6:122302909-122309481:122309612-122310250:-
SE	16389	ENSMUSG00000040669.15;SE:chr6:122302909-122309481:122309636-122310250:-
SE	16390	ENSMUSG00000040669.15;SE:chr6:122311109-122311932:122312042-122313817:-
SE	16394	ENSMUSG00000013353.11;SE:chr7:43147756-43148597:43148878-43150440:-
SE	16395	ENSMUSG00000013353.11;SE:chr7:43148878-43150440:43150730-43153607:-
SE	16396	ENSMUSG00000108695.2;SE:chr7:43160730-43164114:43164264-43164996:-
SE	16399	ENSMUSG00000058239.14;SE:chr7:30654865-30655225:30655425-30655574:-
SE	16400	ENSMUSG00000058239.14;SE:chr7:30654865-30655306:30655425-30655574:-
SE	16402	ENSMUSG00000004609.12;SE:chr7:43178432-43178897:43178979-43179290:-
SE	16415	ENSMUSG00000108622.3;SE:chr7:43888316-43891968:43892099-43892363:+
SE	16418	ENSMUSG00000045411.17;SE:chr7:43896247-43896662:43896840-43897676:+
SE	16429	ENSMUSG00000041115.19;SE:chrX:150962086-150963993:150964088-150976862:+
SE	16430	ENSMUSG00000041115.19;SE:chrX:151004816-151005279:151005328-151005918:+
SE	16434	ENSMUSG00000038738.16;SE:chr7:43983042-43983457:43983483-43991522:+
SE	16438	ENSMUSG00000038738.16;SE:chr7:43993162-43993722:43993745-43993930:+
SE	16440	ENSMUSG00000027242.15;SE:chr2:121348278-121348699:121348746-121349899:+
SE	16441	ENSMUSG00000038695.14;SE:chr7:44117614-44117730:44117841-44118231:+
SE	16443	ENSMUSG00000038695.14;SE:chr7:44118393-44119836:44119961-44120537:+
SE	16444	ENSMUSG00000038695.14;SE:chr7:44118393-44119836:44119961-44120839:+
SE	16445	ENSMUSG00000038695.14;SE:chr7:44118393-44120537:44120731-44120839:+
SE	16446	ENSMUSG00000038695.14;SE:chr7:44119961-44120537:44120731-44120839:+
SE	16453	ENSMUSG00000046691.15;SE:chr8:107613669-107613933:107613988-107620133:-
SE	16458	ENSMUSG00000062785.15;SE:chr7:44245692-44247014:44247043-44247808:+
SE	16462	ENSMUSG00000062785.15;SE:chr7:44247999-44250293:44250352-44251293:+
SE	16465	ENSMUSG00000030739.19;SE:chr7:44283970-44284878:44285000-44287189:-
SE	16466	ENSMUSG00000030739.19;SE:chr7:44305108-44306841:44306864-44307359:-
SE	16499	ENSMUSG00000070570.6;SE:chr7:44818391-44818935:44819009-44819241:+
SE	16508	ENSMUSG00000030792.9;SE:chr7:44859895-44860825:44860994-44861180:-
SE	16517	ENSMUSG00000033392.17;SE:chr9:113699798-113704333:113704395-113705312:+
SE	16520	ENSMUSG00000033392.17;SE:chr9:113710819-113716113:113716115-113719026:+
SE	16530	ENSMUSG00000003865.17;SE:chr7:45086137-45087526:45087717-45088903:+
SE	16534	ENSMUSG00000023467.19;SE:chr7:45164130-45164842:45164980-45165663:+
SE	16538	ENSMUSG00000030825.20;SE:chr7:45212443-45215379:45215446-45215544:+
SE	16539	ENSMUSG00000070564.16;SE:chr7:45336249-45340471:45340659-45340836:+
SE	16540	ENSMUSG00000070564.16;SE:chr7:45341845-45342620:45342678-45343420:+
SE	16541	ENSMUSG00000059824.13;SE:chr7:45355186-45356030:45356140-45357684:+
SE	16542	ENSMUSG00000059824.13;SE:chr7:45355186-45356030:45356440-45357684:+
SE	16543	ENSMUSG00000057342.16;SE:chr7:45363152-45366417:45366487-45367125:-
SE	16544	ENSMUSG00000034109.16;SE:chr3:75805439-75809708:75809791-75810554:-
SE	16560	ENSMUSG00000030838.21;SE:chr7:45845158-45846128:45846244-45846620:-
SE	16561	ENSMUSG00000030838.21;SE:chr7:45845158-45846136:45846244-45846620:-
SE	16563	ENSMUSG00000030838.21;SE:chr7:45870959-45871065:45871121-45871273:-
SE	16565	ENSMUSG00000027957.14;SE:chr3:116488283-116489238:116489405-116505732:-
SE	16571	ENSMUSG00000057465.6;SE:chr7:46401288-46401711:46401805-46402842:+
SE	16572	ENSMUSG00000057465.6;SE:chr7:46401288-46401714:46401805-46402842:+
SE	16580	ENSMUSG00000046152.17;SE:chr8:31677490-31678330:31678434-31684982:+
SE	16581	ENSMUSG00000046152.17;SE:chr8:31691532-31725623:31726458-31749928:+
SE	16588	ENSMUSG00000043384.16;SE:chrX:134643727-134644191:134644271-134645248:+
SE	16598	ENSMUSG00000029461.18;SE:chr7:100356100-100363322:100363361-100436011:+
SE	16600	ENSMUSG00000029461.18;SE:chr7:100462207-100467943:100467969-100473339:+
SE	16601	ENSMUSG00000029461.18;SE:chr7:100467969-100472444:100472491-100473339:+
SE	16605	ENSMUSG00000085995.4;SE:chr7:48527860-48528079:48528195-48534286:+
SE	16606	ENSMUSG00000085995.4;SE:chr7:48527860-48528079:48528195-48535185:+
SE	16607	ENSMUSG00000085995.4;SE:chr7:48527860-48528082:48528195-48530381:+
SE	16608	ENSMUSG00000085995.4;SE:chr7:48527860-48528082:48528195-48535185:+
SE	16609	ENSMUSG00000085995.4;SE:chr7:48527860-48530264:48530744-48535185:+
SE	16610	ENSMUSG00000085995.4;SE:chr7:48527860-48530269:48530744-48535185:+
SE	16611	ENSMUSG00000085995.4;SE:chr7:48527860-48530381:48530744-48534676:+
SE	16612	ENSMUSG00000085995.4;SE:chr7:48527860-48530381:48530744-48535185:+
SE	16613	ENSMUSG00000085995.4;SE:chr7:48528195-48530381:48530744-48534625:+
SE	16616	ENSMUSG00000085995.4;SE:chr7:48528195-48534625:48534871-48535185:+
SE	16617	ENSMUSG00000085995.4;SE:chr7:48530744-48534625:48534871-48535185:+
SE	16618	ENSMUSG00000085995.4;SE:chr7:48531265-48534625:48534871-48535185:+
SE	16619	ENSMUSG00000085995.4;SE:chr7:48527860-48534676:48534871-48535185:+
SE	16620	ENSMUSG00000085995.4;SE:chr7:48530744-48534676:48534871-48535185:+
SE	16621	ENSMUSG00000085995.4;SE:chr7:48527860-48535185:48535532-48543201:+
SE	16642	ENSMUSG00000030452.17;SE:chr7:55594457-55594707:55594833-55611200:-
SE	16643	ENSMUSG00000030452.17;SE:chr7:55594457-55611200:55611320-55611948:-
SE	16658	ENSMUSG00000030451.17;SE:chr7:55846957-55851849:55851956-55853524:+
SE	16665	ENSMUSG00000044534.9;SE:chr9:121727569-121731103:121731214-121735420:+
SE	16674	ENSMUSG00000005883.16;SE:chr2:172821817-172823772:172823885-172825809:+
SE	16692	ENSMUSG00000046396.8;SE:chr7:103142253-103145128:103145238-103146493:-
SE	16708	ENSMUSG00000061887.15;SE:chr4:106866965-106884414:106884494-106885390:+
SE	16709	ENSMUSG00000061887.15;SE:chr4:106884494-106885390:106885449-106888059:+
SE	16710	ENSMUSG00000027457.16;SE:chr2:151439178-151442177:151442284-151442898:-
SE	16711	ENSMUSG00000027457.16;SE:chr2:151439178-151442177:151442383-151442898:-
SE	16714	ENSMUSG00000003847.17;SE:chr8:108020530-108022213:108022266-108051271:+
SE	16720	ENSMUSG00000035851.15;SE:chr5:86968034-86968492:86968545-86969111:+
SE	16731	ENSMUSG00000031540.15;SE:chr8:23349648-23351533:23351618-23351904:+
SE	16732	ENSMUSG00000031540.15;SE:chr8:23404403-23407697:23407846-23409341:+
SE	16733	ENSMUSG00000001802.17;SE:chr7:34905600-34910860:34910922-34912565:-
SE	16752	ENSMUSG00000039990.17;SE:chr7:133245878-133248719:133248820-133249074:+
SE	16761	ENSMUSG00000036893.18;SE:chr2:24729768-24730648:24730791-24737956:-
SE	16770	ENSMUSG00000036893.18;SE:chr2:24738101-24742677:24742814-24746618:-
SE	16774	ENSMUSG00000030523.19;SE:chr7:63847104-63848911:63849106-63851635:+
SE	16778	ENSMUSG00000030516.15;SE:chr7:64963172-64963841:64964080-64964407:-
SE	16797	ENSMUSG00000043831.13;SE:chr7:66872377-66872724:66872786-66873357:+
SE	16798	ENSMUSG00000043831.13;SE:chr7:66873639-66874124:66874149-66875612:+
SE	16805	ENSMUSG00000028917.15;SE:chr4:141361789-141364736:141364795-141366987:-
SE	16806	ENSMUSG00000028048.12;SE:chr3:89110393-89110499:89110667-89110779:+
SE	16810	ENSMUSG00000040612.14;SE:chr1:166098187-166118985:166119041-166122160:+
SE	16811	ENSMUSG00000040612.14;SE:chr1:166098187-166118985:166119041-166131071:+
SE	16813	ENSMUSG00000040612.14;SE:chr1:166119041-166122160:166122306-166131071:+
SE	16814	ENSMUSG00000040612.14;SE:chr1:166122306-166123321:166123497-166131071:+
SE	16815	ENSMUSG00000040612.14;SE:chr1:166135502-166136416:166137112-166138329:+
SE	16818	ENSMUSG00000100005.9;SE:chr7:70015239-70036241:70036296-70038055:+
SE	16819	ENSMUSG00000100005.9;SE:chr7:70038207-70038452:70038633-70039945:+
SE	16820	ENSMUSG00000100005.9;SE:chr7:70051939-70052171:70052297-70053996:+
SE	16821	ENSMUSG00000100005.9;SE:chr7:70051939-70052176:70052297-70053996:+
SE	16827	ENSMUSG00000109532.2;SE:chr7:70521004-70583962:70584020-70606752:+
SE	16828	ENSMUSG00000109532.2;SE:chr7:70606964-70610214:70610359-70621791:+
SE	16830	ENSMUSG00000097075.4;SE:chr7:126573682-126573851:126573884-126574112:-
SE	16837	ENSMUSG00000108778.3;SE:chr7:72835719-72836819:72836934-72838356:+
SE	16853	ENSMUSG00000034755.19;SE:chrX:119504482-119547292:119547321-119636198:+
SE	16855	ENSMUSG00000034755.19;SE:chrX:119636396-119720837:119720860-119815395:+
SE	16856	ENSMUSG00000101970.10;SE:chr7:73199400-73203247:73203337-73205003:-
SE	16857	ENSMUSG00000101970.10;SE:chr7:73199400-73205003:73205081-73205603:-
SE	16858	ENSMUSG00000101970.10;SE:chr7:73205081-73205603:73205668-73207787:-
SE	16873	ENSMUSG00000066406.17;SE:chr7:75329621-75333142:75333207-75334865:+
SE	16883	ENSMUSG00000053046.17;SE:chr7:141542173-141544085:141544150-141545977:+
SE	16885	ENSMUSG00000053046.17;SE:chr7:141552459-141552657:141552751-141554579:+
SE	16893	ENSMUSG00000032076.21;SE:chr9:47725243-47730032:47730115-47740675:+
SE	16895	ENSMUSG00000032076.21;SE:chr9:47725243-47730032:47730115-47759465:+
SE	16897	ENSMUSG00000032076.21;SE:chr9:47725243-47740675:47740707-47759465:+
SE	16899	ENSMUSG00000032076.21;SE:chr9:47730115-47740675:47740707-47759465:+
SE	16902	ENSMUSG00000032076.21;SE:chr9:47740707-47748015:47748068-47759465:+
SE	16903	ENSMUSG00000075416.7;SE:chr2:30604413-30604875:30604990-30609718:-
SE	16926	ENSMUSG00000097023.10;SE:chr7:79173724-79174294:79174424-79177511:+
SE	16947	ENSMUSG00000055409.15;SE:chr7:50350999-50476008:50476148-50498231:+
SE	16950	ENSMUSG00000038943.17;SE:chr7:79950181-79950785:79950907-79954109:+
SE	16951	ENSMUSG00000038943.17;SE:chr7:79962956-79963275:79963316-79964862:+
SE	16953	ENSMUSG00000030613.14;SE:chr7:92217783-92221747:92221848-92223830:+
SE	16954	ENSMUSG00000025724.13;SE:chr7:80572968-80575346:80575378-80577485:-
SE	16956	ENSMUSG00000063651.12;SE:chr7:25067901-25068340:25068532-25069090:-
SE	16966	ENSMUSG00000061877.14;SE:chr7:81145528-81145891:81145908-81146598:-
SE	16967	ENSMUSG00000097277.9;SE:chr7:81173424-81174826:81174988-81178535:+
SE	16984	ENSMUSG00000092607.10;SE:chr3:95037194-95037475:95037669-95040136:-
SE	16988	ENSMUSG00000026781.18;SE:chr2:22970465-22970680:22970712-22977497:+
SE	17038	ENSMUSG00000030629.16;SE:chr7:84283617-84302090:84302250-84328518:-
SE	17039	ENSMUSG00000070459.7;SE:chr7:84562361-84563724:84563751-84564967:+
SE	17040	ENSMUSG00000066372.7;SE:chr7:84592930-84595408:84596208-84596580:-
SE	17054	ENSMUSG00000051877.10;SE:chr7:85387911-85395043:85395241-85398328:-
SE	17057	ENSMUSG00000097497.3;SE:chrX:19069852-19098229:19098285-19099218:-
SE	17058	ENSMUSG00000097497.3;SE:chrX:19099307-19100550:19100842-19101791:-
SE	17081	ENSMUSG00000091239.4;SE:chr7:85878093-85878997:85879194-85880190:-
SE	17082	ENSMUSG00000091239.4;SE:chr7:85878093-85878997:85879803-85880190:-
SE	17085	ENSMUSG00000001773.15;SE:chr7:86395405-86395993:86396091-86406146:-
SE	17092	ENSMUSG00000049583.16;SE:chr7:87724338-87765401:87765496-87779189:+
SE	17093	ENSMUSG00000032440.14;SE:chr9:115960781-115987339:115987413-116004012:-
SE	17094	ENSMUSG00000034684.13;SE:chr9:107566978-107568555:107568647-107569367:-
SE	17113	ENSMUSG00000026482.14;SE:chr1:152462366-152499569:152499679-152550611:-
SE	17115	ENSMUSG00000097162.4;SE:chr7:89776252-89776805:89776864-89779080:-
SE	17125	ENSMUSG00000052572.20;SE:chr7:91617464-91646374:91646529-91690006:+
SE	17133	ENSMUSG00000052572.20;SE:chr7:92066531-92069840:92069881-92076899:+
SE	17134	ENSMUSG00000052572.20;SE:chr7:92067341-92069840:92069881-92076899:+
SE	17138	ENSMUSG00000023262.14;SE:chr9:106313419-106313895:106313999-106314088:-
SE	17150	ENSMUSG00000033543.18;SE:chr9:69924205-69926671:69926797-69929719:+
SE	17159	ENSMUSG00000048078.17;SE:chr7:96086065-96145451:96145547-96199219:+
SE	17160	ENSMUSG00000048078.17;SE:chr7:96202954-96293206:96293415-96343977:+
SE	17162	ENSMUSG00000048078.17;SE:chr7:96344232-96351849:96351947-96353133:+
SE	17165	ENSMUSG00000048078.17;SE:chr7:96446712-96454312:96454338-96461040:+
SE	17166	ENSMUSG00000048078.17;SE:chr7:96501789-96503924:96503944-96512657:+
SE	17184	ENSMUSG00000030761.17;SE:chr7:97747578-97748681:97748698-97751757:-
SE	17187	ENSMUSG00000049580.13;SE:chr7:98002337-98002684:98002823-98008565:-
SE	17188	ENSMUSG00000049580.13;SE:chr7:98002337-98008565:98008674-98009228:-
SE	17189	ENSMUSG00000049580.13;SE:chr7:98002337-98008565:98008674-98010449:-
SE	17190	ENSMUSG00000031328.17;SE:chrX:73274359-73276573:73276596-73276755:-
SE	17191	ENSMUSG00000038365.9;SE:chr8:13985289-13988922:13988948-13989563:+
SE	17194	ENSMUSG00000035401.10;SE:chr7:98240091-98242538:98242873-98243959:-
SE	17195	ENSMUSG00000035401.10;SE:chr7:98240091-98242538:98243017-98243959:-
SE	17196	ENSMUSG00000035401.10;SE:chr7:98246391-98248959:98249000-98249879:-
SE	17217	ENSMUSG00000055407.15;SE:chr7:98965109-98966679:98966875-98985192:+
SE	17221	ENSMUSG00000035314.11;SE:chr7:99105741-99106204:99106218-99107981:+
SE	17225	ENSMUSG00000018909.16;SE:chr7:99245313-99246243:99246266-99247698:+
SE	17226	ENSMUSG00000097974.3;SE:chr7:99275559-99276370:99276456-99277087:+
SE	17229	ENSMUSG00000035227.8;SE:chr7:99498266-99505620:99505721-99507971:-
SE	17230	ENSMUSG00000035227.8;SE:chr7:99498266-99511592:99511736-99512435:-
SE	17231	ENSMUSG00000035227.8;SE:chr7:99498266-99512028:99512201-99512435:-
SE	17236	ENSMUSG00000059263.10;SE:chr7:111622953-111646134:111646193-111652424:+
SE	17237	ENSMUSG00000059263.10;SE:chr7:111677166-111679379:111679438-111681637:+
SE	17247	ENSMUSG00000108866.2;SE:chr7:100324370-100325325:100325517-100326519:+
SE	17248	ENSMUSG00000032860.6;SE:chr7:100648307-100652771:100652961-100660919:-
SE	17249	ENSMUSG00000047767.18;SE:chr7:100943191-100944066:100944128-100945328:-
SE	17253	ENSMUSG00000032812.19;SE:chr7:101053632-101054140:101054172-101057254:+
SE	17260	ENSMUSG00000064307.14;SE:chr7:101569981-101570711:101570773-101582971:-
SE	17268	ENSMUSG00000073982.12;SE:chr7:101889519-101898509:101898595-101899252:-
SE	17269	ENSMUSG00000030987.6;SE:chr7:102080158-102082404:102082440-102084591:+
SE	17271	ENSMUSG00000034800.16;SE:chr2:127423466-127423779:127423995-127426550:-
SE	17272	ENSMUSG00000074369.13;SE:chr7:15122931-15123062:15123120-15130725:+
SE	17273	ENSMUSG00000073969.4;SE:chr7:102314372-102317790:102317873-102319004:+
SE	17277	ENSMUSG00000027523.21;SE:chr2:174176077-174178540:174178584-174183446:+
SE	17279	ENSMUSG00000073963.4;SE:chr7:102573662-102574181:102574285-102576735:+
SE	17280	ENSMUSG00000066268.7;SE:chr7:102772126-102773309:102773723-102774777:-
SE	17293	ENSMUSG00000064302.14;SE:chr1:118438106-118439905:118439952-118449557:+
SE	17294	ENSMUSG00000064302.14;SE:chr1:118438106-118440435:118440458-118449557:+
SE	17295	ENSMUSG00000064302.14;SE:chr1:118449664-118451051:118451077-118453027:+
SE	17298	ENSMUSG00000064302.14;SE:chr1:118453185-118459708:118459815-118466996:+
SE	17300	ENSMUSG00000064302.14;SE:chr1:118459815-118463865:118463927-118466996:+
SE	17301	ENSMUSG00000064302.14;SE:chr1:118467099-118469405:118469428-118470832:+
SE	17302	ENSMUSG00000064302.14;SE:chr1:118473186-118474611:118474679-118475386:+
SE	17303	ENSMUSG00000064302.14;SE:chr1:118473186-118475386:118475388-118475595:+
SE	17304	ENSMUSG00000064302.14;SE:chr1:118488847-118492873:118492989-118498579:+
SE	17325	ENSMUSG00000057596.14;SE:chr7:104133480-104136783:104137258-104156878:-
SE	17326	ENSMUSG00000073923.5;SE:chr7:104274138-104283793:104284241-104284879:+
SE	17333	ENSMUSG00000027530.16;SE:chr3:10317417-10326470:10326682-10366185:-
SE	17334	ENSMUSG00000073916.4;SE:chr7:104583632-104585035:104585175-104587676:+
SE	17335	ENSMUSG00000094531.4;SE:chr7:104625215-104625689:104625765-104628290:-
SE	17336	ENSMUSG00000047794.7;SE:chr7:104832492-104833855:104833921-104835127:-
SE	17337	ENSMUSG00000047794.7;SE:chr7:104832492-104833855:104834001-104835127:-
SE	17339	ENSMUSG00000037032.17;SE:chr7:105214854-105215153:105215158-105215258:-
SE	17342	ENSMUSG00000037032.17;SE:chr7:105216691-105216785:105216960-105218447:-
SE	17343	ENSMUSG00000037032.17;SE:chr7:105216960-105217826:105217838-105218447:-
SE	17344	ENSMUSG00000089847.9;SE:chr7:105289829-105289969:105290064-105290235:+
SE	17363	ENSMUSG00000038844.11;SE:chr2:142556652-142556982:142557014-142581443:-
SE	17372	ENSMUSG00000069390.6;SE:chr7:106491330-106494650:106494689-106498426:-
SE	17374	ENSMUSG00000036528.17;SE:chr7:107326992-107327923:107327955-107328346:+
SE	17377	ENSMUSG00000073893.7;SE:chr7:107497336-107500683:107500784-107501908:+
SE	17384	ENSMUSG00000015247.11;SE:chr4:53017207-53020182:53020331-53021111:+
SE	17390	ENSMUSG00000026643.17;SE:chr2:3305984-3306434:3306476-3310504:+
SE	17391	ENSMUSG00000026643.17;SE:chr2:3306476-3308020:3308069-3310504:+
SE	17398	ENSMUSG00000049280.5;SE:chr7:108246761-108247067:108247183-108250915:-
SE	17399	ENSMUSG00000049280.5;SE:chr7:108246761-108247067:108247195-108250915:-
SE	17400	ENSMUSG00000096209.5;SE:chr7:108265804-108266381:108266484-108266596:+
SE	17401	ENSMUSG00000023345.18;SE:chr9:106185232-106207072:106207215-106226881:+
SE	17431	ENSMUSG00000031027.16;SE:chr7:108940846-108952766:108952959-109038124:-
SE	17435	ENSMUSG00000031024.14;SE:chr7:109152318-109155418:109156668-109169214:-
SE	17440	ENSMUSG00000035901.15;SE:chr7:109534009-109534689:109534760-109559281:-
SE	17442	ENSMUSG00000061079.15;SE:chr7:109670662-109671326:109671409-109673275:+
SE	17443	ENSMUSG00000061079.15;SE:chr7:109670662-109671329:109671409-109673275:+
SE	17447	ENSMUSG00000046572.11;SE:chr5:38840125-38840536:38840601-38842022:-
SE	17452	ENSMUSG00000038371.16;SE:chr7:109939281-109940497:109940571-109948062:-
SE	17456	ENSMUSG00000038371.16;SE:chr7:110063914-110088428:110088565-110159465:-
SE	17457	ENSMUSG00000030223.15;SE:chr6:137395275-137397322:137397405-137403763:+
SE	17467	ENSMUSG00000026502.14;SE:chr1:178015523-178025784:178025856-178065478:+
SE	17482	ENSMUSG00000055320.19;SE:chr7:112438687-112441095:112441157-112441247:+
